,label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35
10,2,-4.767523428054224,6.639246950199928,2.954020532664411,1.3727124375185529,-3.4778780738834167,1.8287392224656487,0.43300005542028724,5.470793555180135,-1.7542725312034837,-0.5295494100411257,-2.1412328024002196,-1.4299990162165443,-2.188118987692829,-3.7147208121182853,1.308429735006091,-1.0713419035937817,-5.371223331943343,-6.527081137200547,-1.6900470356241726,-3.075339422990707,0.8603533137361379,4.069177881209818,-3.2617230259713845,0.11149425558257446,-7.0093156540242845,6.1827197969801775,1.303597428573147,2.014861071831635,2.5951949157718968,-0.4822435481669076,-1.9927791273076454,6.15572126518256,-1.6090749385180152,0.44159439716068793,-0.4635713644980309
11,0,-5.025257875676788,-5.375458206120229,-6.895130338804071,-6.6518004300344336,-6.836783773420369,-3.900086333759529,-4.661313121524842,-7.332606200729363,-5.974412115058673,-3.604875347485137,-8.152455055879242,-7.587259328783977,-8.864106094165965,-4.983529430428342,-4.7467298664641655,-11.821849852562782,-10.659658529160083,-7.772699936451545,-7.946235541347109,-9.357700061883067,-7.186869730551402,-6.329866567215347,-8.17253259669976,-5.405298981022299,-7.171328755375364,-6.932536952608975,-4.476798315217555,-3.8929054969968084,-8.725672252964207,-8.22065925139626,-3.7184240820691046,-5.566991070787232,-5.070989737953664,-11.330804824785256,-8.979343590983506
12,2,-2.489510856890153,-2.8433183019484876,-4.867004876787032,-9.473854997407614,-4.975194405912197,-9.378036275604549,-7.779781357594652,-4.086536364956681,-2.529722098691383,-4.377868068504317,-0.23385196313043416,-4.942660023087009,-3.0262780498235937,-5.216616128454691,-7.961329995325305,-3.9500684717594248,-0.5040865909082909,-5.43234052278392,-1.179253910453676,-5.541744905534196,-9.810464849466628,-9.870840196723568,0.003220620283459883,-9.508590319590228,-4.86128508707921,-5.865890390774005,-9.754019787332256,-10.718806520354464,-9.587515324498398,-5.15027318178086,-4.518700012060095,-2.6025871680938697,-2.2808786721066205,-8.723990398464597,-6.9545043281711
13,0,-0.7778847355042047,1.376064439679907,4.093045547482991,6.621673191135726,18.21963872684036,14.024588945498405,9.759687650857277,4.8963554041976955,2.0647620033511456,12.103094220530936,1.8933692721053743,4.473318043234675,14.579049727233262,6.425733813475517,14.663194419467061,3.7958394804967837,12.353559195723209,13.031297117812505,5.683099044298255,9.958241977857277,4.854534082982764,10.559752541969768,12.132543559560228,7.982116990548324,12.218907723612496,14.565392252330577,4.131365747534069,1.2462649108297426,10.808163322574863,6.296429373803246,0.48639700556524623,-2.2485124809392665,-2.5604836948300993,14.829236172776742,15.856865545623318
14,1,12.376912654391148,-6.881291715095266,-1.6922173269780236,1.1753735702803434,-5.574481659720112,-10.961845620957826,-3.3166538722544145,-2.971429427031632,8.667458827530453,3.3487289103884565,-3.9821318043988994,9.733407294818232,1.2269261822204764,7.480547921862102,-6.515178425367045,4.773840579003453,-3.160512352685576,2.9554140340664206,8.798391912556127,2.7296220665061663,-5.8600510635762255,1.590204138092976,1.9825329399583627,3.959928349678933,6.9418201082769615,-8.832789549966039,1.9441236437105873,5.892299534055981,-2.0872418692103025,-0.9840719265526381,1.7700545845148936,-2.6007711352403247,9.092929261710752,3.4956244341596268,-5.745969724453301
15,1,10.5619662399104,15.175249771141022,14.426352364197587,6.999430412189047,25.1239549904024,17.22759644312437,16.180754100478918,21.749658625532117,8.786989203336981,19.75577519579646,21.386467466236137,9.399154370105084,20.436814554914392,14.315238027871501,17.918891939499442,16.866907058268957,14.347334880706141,20.569828058878873,18.49094686600545,18.809195680311447,11.127232624562373,17.791325593157886,32.085195233170424,12.481872824159128,11.887315555022186,18.906971426834467,17.155013594230148,6.504311103863096,18.211054774007586,7.897296342891979,16.26939240637324,10.5431043877195,13.884085543910663,21.061243383840324,18.67414285496522
16,0,-1.1539852175048326,-0.025973052202721666,4.420490470784324,-2.1075412230660895,12.026375668520322,9.015709138811978,3.0396231306668184,2.6152311368630916,-5.874818447648737,4.262563228894972,-0.0653852413607966,-4.619378903177407,12.157538307374711,2.9889143948875785,13.131481369578184,3.0917279065208536,2.862957670100841,9.302537752781697,0.9124067912925138,7.547248110495119,4.155165874612047,3.739523932310881,9.152609606207562,3.4603327410336973,5.227215685612677,8.20840511663158,2.961506802419109,-4.135031293108207,7.5140763531773835,2.570725866180428,2.204787828690149,-4.2385937163239875,-5.266146058575855,4.216562078571432,10.497874015480589
17,1,14.65546100793984,1.8423507719821195,2.9435498866981713,0.5951806258501393,4.240654129553076,-2.08619874790814,-0.34521843642421396,7.795503556679116,10.853876040999584,8.919023993557476,7.365310070469356,4.744935400949566,-3.56108412502821,7.416710562213397,-7.751989488574842,-0.9755456379726717,-0.6015821890269059,-3.1747958703717583,4.717783621989641,-0.07499689628025283,0.7912388964118464,9.864666667451003,4.250482138784726,4.219653923881038,6.408861501651223,3.9823707156489805,7.362170451809091,6.9310662167273644,-0.11389433769402617,-7.1345016047019465,0.602199552268384,8.197884638211757,12.450564589370302,0.20678270445993874,-3.733648214425068
18,0,7.942459887257452,18.25326619338728,12.878373328629143,17.069006836848697,9.047809110459935,16.468488312443785,12.132776055008227,16.49741104931371,8.156982524873989,11.739645427650705,10.3970152241922,13.265854862035452,8.45069865138437,12.526527394650055,10.644669059185636,14.808638410366031,10.005170885619227,6.794190414513247,14.182259369926095,14.194300814530788,14.697745280090167,15.523918482669488,16.094862370922943,14.069543058453608,9.046603107007682,15.116299394371712,11.060947365192748,12.173761632906587,10.562804135484473,15.586875234628131,8.441835976098199,13.21582806502057,7.849436127800203,16.92659055395874,14.67763145411397
19,0,5.495314014945765,5.49526981578538,1.9919674065041426,6.296804664776317,11.758746763779426,9.070125046871855,7.92397865795602,6.592184132161747,2.6051719673994245,7.624073400939908,6.231703201213682,3.8812111295231784,14.709380256913912,5.212180198753922,11.75680133990028,9.080265693469977,11.814920705740164,13.195326485159848,9.771225373835962,11.731385490324678,7.394446226471811,6.4822323755904145,11.472506513282893,6.211388060363288,12.581995694835806,9.417157682479537,5.074574253584781,2.936534700786033,7.691722454095315,9.363850853942935,9.061639459563837,-1.0052843790109778,5.4947108278851085,12.682669931137267,12.053139579787151
20,2,3.892408579173465e-05,1.9634984832998865,-1.023615576945417,7.221685313623086,10.408460344298804,4.148326811129798,4.658890514964408,-2.7470074814909524,2.2321656513312993,5.800452095092273,-2.4073268175024425,8.68923853842776,2.0804515040258247,5.251029234944778,13.682314512148242,8.38211551085665,5.065765496202834,10.177435328261891,13.285632867948236,11.790124158747076,5.343133639873528,-2.6781296294194084,15.94875781350544,5.615663858647754,8.173857231188787,-0.36873609839542903,-3.1711089549734726,1.4025871924606945,7.182485429018062,8.188504277881066,0.8898747450222456,-2.661482552595042,-1.3088635583107902,11.33585655419551,1.031662182647097
21,2,-3.6374259536262974,13.139071836019466,5.380788040569357,9.931313251944273,3.150944894675056,9.533032519662683,2.953520401655583,9.504057898891784,-1.255108758817842,2.309106720670487,-1.8410771934160708,7.357329065150097,4.097114987756041,-3.2717974769806792,7.872064426704441,5.925247100182264,4.173508338036174,-0.01747153717480628,1.3511464452774447,3.9361350023955466,10.519333990446098,7.85342253861979,1.9743328771550468,4.504515998114447,0.5378696851889474,8.99328947339196,2.7365808563769662,3.3461892748286814,8.636846140743142,9.417520824254922,-1.5505799080032456,10.057231961589759,-3.5149360134770027,12.50342042319764,9.412941309370161
22,2,3.8398543433261247,3.702534405394424,4.102812384144682,9.306296947537822,11.405009416507841,9.091576159071495,3.123660079568062,6.4355855192108775,4.330883178895288,8.132639938678825,3.6995249215810064,9.024627177116086,11.083003128758671,6.176653420646054,8.634135287981335,7.343020997607926,7.651886026454961,9.153429530603356,5.090864249615322,12.394455518225918,11.057535514524751,7.97662370210982,9.69960459237303,7.8974954169576455,12.708582936558935,3.8420572762633114,10.229002479936039,5.685495679297861,11.679224631654359,3.8862550866942907,5.083519693787024,4.866267357966278,9.895511077896899,13.1676513639713,11.62665707585318
23,2,9.434773044633433,14.248532996323776,14.66732673877021,17.601163401286584,25.4258959530672,20.996684056253173,12.262922127054308,15.012386562889112,12.979741594009475,17.637460556501857,15.699874235239813,15.177510332727202,27.923724264919514,7.403320286862091,21.16407864974676,15.917702894727773,15.710069992766911,20.54342715595605,12.83687232525784,23.470149158999774,20.03894893261077,20.605152912471908,22.62647650145778,19.729004075730515,15.876910744655989,13.933955981856492,19.47536641975258,12.77033360602245,27.025480597471486,11.188292730509296,12.73169339351225,15.437771904500968,19.986201833006593,27.704870009543335,23.233145944460343
24,2,12.29427658913582,17.298977721178353,9.95424445396863,18.553705068546083,11.293691953300026,18.534975757374042,14.45668801320525,16.923341226665666,9.608174207956377,12.687389143783806,13.585535844507618,16.076253165710614,10.06241153215221,9.65567929066581,19.0694639453773,19.424828573558667,11.401032588415088,20.569800851910376,28.942566646886394,14.593637696809623,14.870784409730886,13.066810623561366,20.86075612273625,15.178991285992469,13.125101519460298,19.75104384918718,12.387419421334986,14.955985872108299,18.042614050422586,17.846201343744067,13.741493188617222,8.756006808085724,10.824069833816747,23.04523381527861,13.270199653476086
25,2,-10.372532734986361,9.191275547134339,6.2953928727046575,2.983321807723492,-4.466819323832575,6.2847990674977146,0.9175337389894638,6.417743176553481,-4.072474526824127,-5.095061370763022,1.6268856571297983,-4.20347649098209,-2.5139671104265395,-7.674058164930028,-1.3757913051226918,-4.146700747467569,-3.024894097370629,-11.595258079971593,-13.328496682347733,-7.798999194484048,8.654800342769356,5.103348455518366,-9.644674639299437,-2.834495638855309,-13.095960553257225,4.001327727610029,2.0283067513934196,1.3821823229226182,4.113383900370161,-3.346242245451982,-4.673743160765859,13.023929903916523,-0.4963180653733009,-3.33313701135664,1.9417956124280582
26,2,9.745696466881258,-0.4955546458573512,5.603419034444935,0.28418506334231125,10.566289634754837,3.9395711332102077,3.2023170572038784,5.529015080425192,3.8910992936041695,7.658684075157665,10.286731650657817,3.2807086794175064,3.8236308872369804,10.044853389938423,7.518827947340137,3.017240297882591,-0.6515572425493387,8.130598461306276,7.93703308293137,6.8675933299039,0.4866449247512746,6.816261695742316,13.526168620340556,8.262790111382877,8.530912183371493,4.902288484337163,12.938703963696947,4.204565797777788,5.5966681179051365,-1.584564990906424,6.7852877219484755,1.7123944313477792,9.82051062998588,2.3453033730174733,6.294684794376157
27,0,2.700722605601861,12.194419176503928,9.371953757703611,13.807096954313767,25.860589040809973,19.627790706934704,10.722606415104913,13.81140132649923,0.8359620070035035,13.609988935169799,7.756855446680153,7.587550826827726,27.480330080144043,10.290170588598402,22.568646624764792,9.050619076653184,19.88416617356699,18.5157467211928,4.733997361695767,19.428108911190233,17.835703561936697,14.648011786435104,19.050928231110845,13.248303856833214,21.412823283454095,14.611646513223947,8.886813274049276,4.940059739614199,19.254724050589143,13.73954808586959,6.958351094829806,4.104679898423801,5.967489389526905,24.275977022931535,22.375442894845794
28,2,12.22231212072418,8.33710102748162,9.965824654630936,11.234087200553645,17.656918645189574,12.20939767309005,8.678818248052355,12.862247297008789,13.015498370260145,16.06384667304778,9.399857484765867,12.746932024914624,21.718582181095073,8.822532430497008,11.579192571893868,19.943741285685505,14.892236455700349,19.666868114488594,19.11306931662084,19.77550746278661,9.695020065538557,16.65000993973821,17.657656953127454,12.900055069849113,20.949709385229887,18.03290040436223,13.873168845272488,8.917243921692055,21.762311007424522,12.131813113747487,11.800760337348775,4.458814614780963,9.511530763757293,23.19965832834347,19.281674691544815
29,2,3.4401357842542284,14.117963334558404,10.37591812668545,8.836514585471672,15.324138667255397,17.42296103442782,12.81632685019411,12.534183690549336,5.511006920320289,12.691897539621674,9.606184964045267,5.75980373698662,21.11219435844939,3.4429728102633703,17.963483439306813,12.448794736128592,9.870923828963612,13.460430443149155,11.180805010170788,14.280002199698414,12.043171348183598,15.803652325996643,16.662292444948566,12.928020920884022,7.820465538227992,14.56775326853007,9.65496061493841,10.278893784523861,17.38204133412514,13.375537547861121,13.32220700100938,7.340677338681016,6.621969962827513,17.209068561996798,17.854512956612425
30,1,0.4884887158446015,-4.389897598920385,-4.055061457798582,-8.353197011366875,-7.754305309288138,-16.065998915407654,-8.209580397602139,-2.9508223191533207,4.86980706722058,-2.756573543385996,-1.2693531278499088,-10.483216910167561,-13.394401768730296,-0.6283683438047126,-17.81547634969935,-10.768559446436075,-5.824853167094936,-17.157627869742267,-9.330968990862177,-7.970520424013593,-16.328857761355497,-5.880210197213397,-5.005527504757955,-13.887526851107145,-7.9222545149551165,-4.825750540023912,-11.999963739490955,-5.251564098750506,-15.636135517487745,-13.327361994000405,-10.063683151008245,1.2435186737246156,-2.6029151942332085,-13.810186263375643,-18.06309253839696
31,2,3.998769054381213,13.997283122582136,10.398575280719442,7.2641013680757665,8.740463228950283,4.796868410145315,8.32547377145953,11.230190858114021,16.529502401970745,10.484227579657043,11.63451042607497,7.249626958404946,7.983235816263878,6.359674708043845,-0.158245563554324,2.0683608889208345,7.02287590133346,-0.28605010358848637,2.718058455126562,6.765063340501432,5.020679010354642,14.731763094759131,5.837390798690403,10.536394591902415,1.6293759948689635,8.99901783016952,9.061578481305352,10.498945911727068,6.229016480911318,5.748846350982116,7.760188897553147,13.909534561104214,12.093821605851145,9.482249577146641,8.286648349013875
32,0,1.6159591543082867,-5.354485794177086,1.416265255077543,-3.993042937602595,-1.6199326633983184,-2.5343768445757235,2.1777129280388916,0.8865519219502074,0.6364640600619993,-2.2735654066929527,2.886036205978713,-2.797774014301955,-4.528720650531064,4.628391299517691,-5.5997640441416,-8.072752552236373,-7.255752259955927,-6.6228955903938385,-5.650910243775574,-4.948521919102955,-2.4347634291533637,1.0455317370537907,-2.0526589411233522,-2.165866549986083,-6.54737254448321,-2.469726514648585,2.145273587123254,0.8512362612274249,-6.810450669081108,-7.821526378797531,-3.087351922012834,3.27732689186578,5.643084765448179,-9.09033987423812,-6.374720026132648
33,1,-13.749200551449787,-15.862406734108344,-19.345522396113257,-16.31111049646612,-21.680218168986737,-23.306961623998866,-17.7070847647351,-19.24182028791272,-10.859369582968014,-17.224066684765905,-14.352620708559625,-17.88643771344864,-20.153467499875116,-20.900128871619987,-21.839181444514082,-20.74824475648153,-21.78848644889433,-20.252276464687053,-17.600064141034093,-19.318742352024746,-24.381815218933024,-22.26129025713078,-22.39760706979487,-17.016287578675644,-19.38195806822636,-21.29974889875327,-17.533234759899297,-16.90190920350996,-21.956122272213445,-17.103883445212524,-14.2503968652298,-14.82114589415552,-12.433408795028274,-27.508894525616757,-24.591311872807704
34,0,7.2246102852494385,0.07155085544946654,4.331486525361936,-2.618349173970629,1.4877113175560932,0.20992891998731955,5.039220936658553,0.06756658715423176,9.328618086250438,2.6694782997635818,7.0205030752668645,3.3246696956941677,2.779413188312364,5.5343735234126585,8.697589613542025,8.637479022899342,7.483337799576462,13.659117459658729,18.049801825331485,7.657475152992468,-0.0038105765754914657,-2.7799191224383377,10.3396820036991,6.297586133695998,0.8831014144449636,1.4587818536577464,-5.5835808650717595,8.574149740002989,3.5074709249400624,6.5651053818416685,17.708396205038465,-0.1273018798120631,3.7080847258761453,13.01276138807845,0.8824783881593157
35,1,3.7076381476679265,7.071144874670692,10.114752453005885,14.648420120907808,9.115203827227836,11.795807882981164,6.95223884361472,7.237951215898812,10.325342973899096,11.47402658914624,2.8057401634513206,8.423316774546688,13.198449062512209,7.0015524234213435,3.243366785123963,4.0850035216048095,4.4470413420202535,0.14093907840151534,1.0257554288238513,11.244850336080932,10.636904837432887,15.85306529627119,4.082616031843252,14.139951600105903,9.337171941825984,9.2969213201498,12.277130550640932,12.603006904233165,13.046824763649964,2.5109113183279343,2.037366476437323,7.675144114534647,11.917890773543844,15.0441221664281,8.599380132067218
36,0,3.7722097664503584,-5.971054671230162,-5.161408578672002,-0.9349249925625814,-5.630006865488023,-5.344800165582067,1.3648184728939485,-6.978437445147495,-3.7082689389374988,-2.6790085199879643,-3.851862176636692,-2.2370047891503386,-4.7341541336497315,1.9375176182922498,1.0200167803540319,-4.300707416222954,-8.071754964865079,-0.6371155654598153,0.5113015751600977,-5.44215234045297,-9.194343930326173,-6.184465300570516,-0.8125730737193615,1.854424037838644,-2.3828166752293116,-5.6624271920914016,-2.5184702882911805,-1.8893047688734501,-7.89457732202832,-0.6420304781113684,-2.041257014084868,-8.71113615514285,-1.9809002674705805,-8.308574856064272,-5.838093030846981
37,2,5.3688423751295415,17.11191241152392,18.56260989792144,13.004706084515748,22.897371423599555,16.61160511552886,14.548469788754833,19.467788351882778,12.960214930309856,15.68805428755609,12.683215306057416,13.516919208434269,24.540564055674228,11.309663045558281,14.025863544214998,11.191826867632795,16.792968256653616,15.644316054982168,5.557296973956114,14.617059391755493,19.033144503777017,27.170539755461892,13.832518386697462,15.724384265469581,12.582298720441191,19.871184975333623,19.337038856264115,9.375236911535504,20.49636790275584,12.100136413637243,8.837683161477186,16.709800130745467,11.633701474972526,24.614822868100788,26.97939949472953
38,2,6.6552612056763225,18.540763967214406,23.013594142802617,16.048926821804862,36.91181323499601,33.52840779527427,19.62663993260503,23.00014380891992,8.609829499878547,22.741871346582453,25.69802813590872,8.899065413669776,36.8482496465126,7.477973994561045,32.61165932893391,20.199202822672923,22.71935008873821,25.60053188229657,17.38098130445498,27.421518427258263,26.956098367112553,31.082528490422142,28.701858579811084,22.793758100149873,22.013074561843986,32.308118440736834,27.5373156608978,16.811232691129927,37.79954559673227,12.985043561681312,17.38041873201363,15.464015462770355,20.131703553290407,35.8657252634313,32.45229779761981
39,2,6.797823222465391,16.568483958146917,20.160035168790813,12.953157098190266,18.162382017607012,19.133117333999266,9.194428560678658,14.691795818475944,13.079015094292357,17.193404788904854,10.420885998705925,15.74097189119704,18.84776632114763,12.656225522399668,15.59753781786313,13.350392760025029,18.092403587815205,9.792382531241897,11.746483212741747,15.358361785860088,17.14459143805784,22.184574262837273,14.948189049536847,17.917373217618923,15.201090304647064,19.80256471202691,15.473034963699703,16.40409089968136,20.906964297249207,11.235337966160321,10.726414523034652,16.464260053261995,12.496206497930402,25.692208163659835,19.99945196334682
40,2,3.344405550345539,13.778459395578034,4.277635746412401,10.279910943246206,11.570054456402474,13.951267356381866,9.340173731628637,12.78763092221314,1.1135477575597188,6.030875157567672,12.388467115839948,6.925199805154069,11.571179977307448,-1.595504665832774,14.65955924808872,15.337702167810344,12.926544894540596,17.122840595567236,18.43445397492266,8.984453418289101,11.958065687069691,6.800184522868759,13.884044010461638,5.8552758493419255,9.642233429128188,17.262990561275434,6.865112656225525,3.8992351978676703,17.259230315901178,13.173071461993848,9.014914400437393,5.0570392058923,5.354816258483664,15.581560842920382,12.31564019904085
41,1,5.207649496654802,9.037617877619105,5.88998419134498,12.163267681844916,-1.522539999062186,4.8532976645775,2.0422613495888773,5.0121483511672,12.56749859047585,8.09047598289721,-1.6841484340362232,9.883475472147435,8.712782948367622,1.9049033030399987,-6.882369899279624,7.321943482340032,9.687144613931334,-0.7418358132348188,2.5902172636875496,3.0549207375314023,9.160801808707479,10.369161453090003,-2.3829619863904283,7.782771144633261,8.002599926460675,4.960636631112631,5.196470709624371,9.960078077017195,5.758874439070209,6.752971579469759,4.932897887783383,4.9834045770766995,8.62902251644625,12.318097230405352,5.543930418767253
42,0,5.810048204784457,2.0663738261011164,5.057247187081356,-0.8326030353292598,4.646656780676856,3.4698225398992015,4.860391492359672,3.8990477309852625,8.154871698331709,6.01943171271318,9.920931469860435,0.46421082165042965,-0.028565039158849035,6.069060904256698,-1.2511085066468068,-3.2631058836367854,-0.18553925476633487,0.19023780168373167,2.3697263908381507,2.407592554343695,2.2508965232423623,7.89972119387266,3.5064210746237796,5.2454030067809665,-1.3661294015941328,4.555989504831051,7.374095594198003,5.0191665262472105,-0.7850195954368019,-2.317676718109399,3.5673332671737055,5.984092635094867,8.381846939264143,0.5004152793321984,0.31438924127600304
43,1,-1.1560717017777684,7.130374953997536,4.587564786055661,13.291735861122836,3.553132341509386,3.4883281388285012,1.8039245754668414,4.059084293807689,10.36118100643591,6.91327372666523,-1.005754521273497,4.951177712119826,7.556902622658759,2.5727992646849893,-4.240459420408096,-0.8078427157061728,0.6088181344664018,-5.655614025228734,-6.079143247578778,4.606055109500566,4.800179380844399,14.377590420488932,-5.238290850011514,12.16405522884327,1.2002847412804,3.9407642785385497,7.547400558956069,5.613083629790872,7.55221106361012,0.13222308909686978,-3.666320141505747,5.428610365488979,6.92224688223747,7.487742705895453,5.881471302110925
44,1,-7.50602455552325,-16.819840211149895,-15.105504696243516,-12.354690093816519,-18.5927160195427,-14.662677117933534,-11.275179777888901,-19.568970783833016,-5.284259391440504,-8.594855658204505,-18.66749966797349,-10.567416900149547,-12.21648041922853,-5.171921147382323,-10.582060538761558,-9.416247824572112,-12.817565081402378,-8.130819038879796,-1.1529805100455108,-6.88732885808374,-21.673922857774937,-16.89887070529301,-15.024013615730098,-10.499537342697637,-7.786864663946176,-11.76728833702853,-16.641444716893968,-7.82334252203082,-17.712241318252016,-8.030611177296706,-3.5116978531233145,-19.500303091253958,-13.696021421754077,-16.074270599771875,-15.598903181096343
